id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,sellerId,country,state
7258377,https://www.boattrader.com/listing/2019-viking-62-convertible-103711037/,power,power-convertible,Viking,62 Convertible,2019,new,63.08,18.92,94025,2019-10-22T07:26:41.000Z,composite,diesel,2,4000,,,inboard,,5031,US,MA
7243280,https://www.boattrader.com/listing/2020-bennington-23-sbrxp-103695565/,power,power-pontoon,Bennington,23 SBRXP,2020,new,23,8,,2019-10-07T16:15:49.000Z,aluminum,gasoline,1,50,,,outboard,40999,3432,US,OH
5789996,https://www.boattrader.com/listing/2020-grady-white-canyon-271-102767969/,power,power-center,Grady-White,Canyon 271,2020,new,27,9.5,5790,2016-04-26T14:04:04.000Z,fiberglass,gasoline,2,600,,,outboard-4s,,35215,US,DE
6790040,https://www.boattrader.com/listing/2018-harris-cruiser-240-3-27--103374180/,power,power-pontoon,Harris,"Cruiser 240 3-27""",2018,new,24,8.5,,2018-07-30T08:50:43.000Z,aluminum,gasoline,1,200,,,outboard,49987,6088,US,MI
7264796,https://www.boattrader.com/listing/2008-century-3200-center-console-103711035/,power,power-center,Century,3200 Center Console,2008,used,32,10.5,8500,2019-10-28T09:41:37.000Z,fiberglass,gasoline,2,700,,,outboard-4s,98500,6367,US,NC
7214181,https://www.boattrader.com/listing/2003-viking-48-conv-sport-fisher-103674004/,power,power-convertible,Viking,48 Conv Sport Fisher,2003,used,48,16.5,,2019-09-11T08:55:22.000Z,fiberglass,diesel,2,0,,,,699000,17613,US,NJ
7104595,https://www.boattrader.com/listing/2015-ranger-621fs-fisherman-103596169/,power,power-fresh,Ranger,621FS Fisherman,2015,used,21.67,8.5,2270,2019-06-06T07:35:02.000Z,fiberglass,gasoline,1,300,2015,2015,outboard,58000,157758,US,MI
7243319,https://www.boattrader.com/listing/2020-bennington-23-spdxp-sps-103695598/,power,power-pontoon,Bennington,23 SPDXP SPS,2020,new,24,8,,2019-10-07T16:46:29.000Z,other,gasoline,1,175,,,outboard-4s,64995,3432,US,OH
7254041,https://www.boattrader.com/listing/2018-seahunter-45-103702629/,power,power-center,SeaHunter,45,2018,used,45,12,,2019-10-17T10:46:10.000Z,fiberglass,gasoline,4,1400,2018,2018,outboard-4s,639999,16891,US,MA
7135294,https://www.boattrader.com/listing/2019-sun-tracker-sportfish-22-dlx-103616259/,power,power-pontoon,Sun Tracker,SportFish 22 DLX,2019,new,24,9,,2019-07-02T11:23:11.000Z,aluminum,gasoline,1,0,,,outboard,26020,31870,US,OH
7174150,https://www.boattrader.com/listing/2001-viking-50-conv-sport-fisher-103649060/,power,power-convertible,Viking,50 Conv Sport Fisher,2001,used,50,16.33,,2019-08-06T09:26:19.000Z,fiberglass,diesel,2,2100,,,,449000,17613,US,NY
7261639,https://www.boattrader.com/listing/2005-tiara-3600-sovran-103708795/,power,power-cruiser,Tiara,3600 Sovran,2005,used,36,13,23900,2019-10-24T12:50:42.000Z,fiberglass,diesel,2,960,,,inboard,195000,52512,US,MD
7245033,https://www.boattrader.com/listing/2019-sunseeker-86-yacht-103711033/,power,power-motor,Sunseeker,86 Yacht,2019,used,86,21.25,147710,2019-10-09T07:29:46.000Z,fiberglass,diesel,2,3900,2019,2019,inboard,5799000,258021,US,FL
7264831,https://www.boattrader.com/listing/2013-lund-rebel-xl-1650-103711031/,power,power-aluminum,Lund,Rebel XL 1650,2013,used,16.5,7,,2019-10-28T10:04:38.000Z,aluminum,gasoline,1,60,,,outboard-4s,14995,35079,US,NY
7039941,https://www.boattrader.com/listing/2019-boston-whaler-230-vantage-103546131/,power,power-sportfish,Boston Whaler,230 Vantage,2019,new,23,8.5,3900,2019-04-05T07:08:42.000Z,fiberglass,gasoline,1,350,,,outboard,,44103,US,FL
7001783,https://www.boattrader.com/listing/2020-nauticstar-243dc-sport-deck-103517489/,power,power-deck,NauticStar,243DC Sport Deck,2020,new,24.25,8.5,3373,2019-02-28T07:13:59.000Z,fiberglass,gasoline,1,300,,,outboard,,34476,US,FL
7002026,https://www.boattrader.com/listing/2019-nauticstar-243dc-sport-deck-103517784/,power,power-deck,NauticStar,243DC Sport Deck,2019,new,24.25,8.5,3373,2019-02-28T08:53:43.000Z,fiberglass,gasoline,1,250,,,outboard,66839,34476,US,FL
7247981,https://www.boattrader.com/listing/2019-godfrey-aqua-patio-255-models-255-ul-103698821/,power,power-pontoon,Godfrey,AQUA PATIO 255 MODELS 255 UL,2019,new,24,8.06,2614,2019-10-11T08:58:44.000Z,aluminum,gasoline,1,0,,,outboard,59980,31870,US,OH
7227135,https://www.boattrader.com/listing/2020-bennington-23-ssbxp--103683054/,power,power-pontoon,Bennington,23 SSBXP,2020,new,23,8,,2019-09-23T10:52:45.000Z,other,gasoline,1,50,,,outboard-4s,41399,3432,US,OH
6886048,https://www.boattrader.com/listing/2020-nauticstar-231-hybrid-103443725/,power,power-center,NauticStar,231 Hybrid,2020,new,23,8.5,2650,2018-10-23T13:41:30.000Z,fiberglass,gasoline,1,250,,,outboard-4s,,34476,US,FL
7197608,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103661024/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-08-28T06:18:17.000Z,aluminum,gasoline,1,50,,,outboard,12445,1157,US,OH
7197613,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103661021/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-08-28T06:18:18.000Z,aluminum,gasoline,1,50,,,outboard,12445,1157,US,OH
7184083,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-20-dlx-103651801/,power,power-other,Sun Tracker,"Fishin' Barge 20 DLX",2019,new,21.8,8.5,1700,2019-08-15T14:48:14.000Z,other,other,0,,,,,20495,161708,US,AR
7135300,https://www.boattrader.com/listing/2019-tracker-mod-v-pro-team-175-txw-103616235/,power,power-sportfish,Tracker,Mod V Pro Team 175 TXW,2019,new,17,7,,2019-07-02T11:23:11.000Z,fiberglass,gasoline,1,0,,,outboard,19720,31870,US,OH
7230829,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103685415/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-09-26T06:18:48.000Z,aluminum,gasoline,1,50,,,outboard,12445,1157,US,OH
7123368,https://www.boattrader.com/listing/2019-yamaha-jet-boat-190-fsh-sport-103608059/,power,power-jet,Yamaha Jet Boat,190 FSH Sport,2019,new,19.02,8,,2019-06-21T11:03:56.000Z,fiberglass,gasoline,1,0,,,,38599,52808,US,TX
7083904,https://www.boattrader.com/listing/2019-ranger-rp243c-103580813/,power,power-pontoon,Ranger,RP243C,2019,new,24.08,8,,2019-05-15T13:46:47.000Z,other,other,1,0,,,,43995,161708,US,AR
7227119,https://www.boattrader.com/listing/2019-bennington-21-sl-103683038/,power,power-pontoon,Bennington,21 SL,2019,new,21,8.5,,2019-09-23T10:43:21.000Z,other,gasoline,1,50,,,outboard,36995,3432,US,OH
7264786,https://www.boattrader.com/listing/2006-regulator-29-forward-seating-103711023/,power,power-saltfish,Regulator,29 Forward Seating,2006,used,29,9.5,8616,2019-10-28T09:29:22.000Z,fiberglass,gasoline,2,500,2006,2006,outboard-4s,119000,17452,US,RI
7264825,https://www.boattrader.com/listing/2017-glasstream-192-cc-103711025/,power,power-center,Glasstream,192 CC,2017,used,19,8,,2019-10-28T10:00:32.000Z,fiberglass,gasoline,1,0,,,outboard,24995,34699,US,FL
7203725,https://www.boattrader.com/listing/2013-avalon-pontoons-catalina-22-f-103666775/,power,power-pontoon,Avalon Pontoons,CATALINA 22 F,2013,used,23,8,,2019-09-03T14:46:49.000Z,aluminum,gasoline,1,0,,,outboard,25995,45000,US,TX
7198066,https://www.boattrader.com/listing/2020-sea-ray-spx-230-outboard-103711028/,power,power-other,Sea Ray,SPX 230 Outboard,2020,new,23,,,2019-08-28T09:13:17.000Z,fiberglass,gasoline,1,200,,,outboard,,44217,US,FL
7136399,https://www.boattrader.com/listing/2006-regal-4460-regal-103617298/,power,power-cruiser,Regal,4460 Regal,2006,used,44,14,,2019-07-02T14:23:23.000Z,fiberglass,gasoline,1,0,,,,199900,66930,US,FL
6995438,https://www.boattrader.com/listing/2019-bennington-22-ssrx-103513165/,power,power-pontoon,Bennington,22 SSRX,2019,new,22,8.5,,2019-02-21T13:09:55.000Z,aluminum,gasoline,1,50,,,outboard-4s,42999,3432,US,OH
7263313,https://www.boattrader.com/listing/2016-sunseeker-68-sport-yacht-103711021/,power,power-motor,Sunseeker,68 Sport Yacht,2016,used,68,16.75,82209,2019-10-25T15:01:16.000Z,fiberglass,diesel,2,2400,2016,2016,inboard,1495000,258021,US,FL
7167737,https://www.boattrader.com/listing/2019-ranger-2510-103638726/,power,power-center,Ranger,2510,2019,used,24.09,8,,2019-08-01T17:12:36.000Z,fiberglass,gasoline,1,0,,,outboard,139900,66930,US,FL
7264826,https://www.boattrader.com/listing/1996-boston-whaler-15-dauntless-103711020/,power,power-center,Boston Whaler,15 Dauntless,1996,used,15,6.33,,2019-10-28T10:01:46.000Z,fiberglass,gasoline,1,90,2007,2007,,9900,30619,US,FL
7249939,https://www.boattrader.com/listing/2020-tracker-pgv165-wt-103700038/,power,power-other,Tracker,PGV165 WT,2020,new,16.5,6,,2019-10-14T09:46:20.000Z,other,other,0,,,,,25295,161708,US,AR
7135316,https://www.boattrader.com/listing/2010-formula-boats-290-ss-103616262/,power,power-bowrider,Formula Boats,290 SS,2010,used,29,9,,2019-07-02T11:24:00.000Z,fiberglass,gasoline,1,0,,,,87850,61781,US,FL
7167025,https://www.boattrader.com/listing/2020-sea-ray-spx-210-outboard-103711022/,power,power-other,Sea Ray,SPX 210 Outboard,2020,new,21,,,2019-08-01T08:56:10.000Z,fiberglass,gasoline,1,150,,,outboard,,44217,US,FL
7049863,https://www.boattrader.com/listing/2019-nauticstar-2302-legacy-dual-console-103554160/,power,power-dualconsole,NauticStar,2302 Legacy Dual Console,2019,new,22.25,8.5,2980,2019-04-15T11:50:11.000Z,fiberglass,gasoline,1,200,,,outboard,66752,34476,US,FL
7152023,https://www.boattrader.com/listing/2020-sun-tracker-pb22rfx3-103627706/,power,power-pontoon,Sun Tracker,PB22RFX3,2020,new,22,8.5,,2019-07-18T15:04:06.000Z,other,other,0,,,,,37995,161708,US,AR
7263797,https://www.boattrader.com/listing/2013-pioneer-197-sportfish-103710358/,power,power-center,Pioneer,197 Sportfish,2013,used,19,8.17,1900,2019-10-26T07:32:00.000Z,fiberglass,gasoline,1,150,2012,2012,outboard-4s,25900,30619,US,FL
7054444,https://www.boattrader.com/listing/2020-nauticstar-251-hybrid-103557509/,power,power-bay,NauticStar,251 HYBRID,2020,new,25.17,8.5,3650,2019-04-18T08:35:48.000Z,fiberglass,gasoline,1,300,,,outboard,,34476,US,FL
6974487,https://www.boattrader.com/listing/2019-avenger-26-103499901/,power,power-bay,Avenger,26,2019,new,26,8.5,3100,2019-01-31T13:10:03.000Z,fiberglass,gasoline,1,350,2019,2019,outboard-4s,79500,34457,US,MS
6915833,https://www.boattrader.com/listing/2019-harris-cruiser-210-cx-sl-103460693/,power,power-pontoon,Harris,Cruiser 210 CX SL,2019,new,21,8.5,,2018-11-20T10:35:34.000Z,aluminum,gasoline,1,90,,,outboard,26995,35079,US,NY
7104682,https://www.boattrader.com/listing/2020-grady-white-fisherman-180-103668459/,power,power-sportfish,Grady-White,Fisherman 180,2020,new,18,7.42,2150,2019-06-06T08:28:23.000Z,fiberglass,gasoline,1,150,,,outboard,,44127,US,FL
7229594,https://www.boattrader.com/listing/2013-sea-doo-gtx-limited-103684800/,power,power-pwc,Sea-Doo,GTX Limited,2013,used,13,4.08,,2019-09-25T07:33:26.000Z,fiberglass,gasoline,0,,,,,14950,14357,US,MI
7249344,https://www.boattrader.com/listing/2008-ranger-z20-comanche-103699688/,power,power-bass,Ranger,Z20 Comanche,2008,used,20.42,7.92,,2019-10-13T13:40:19.000Z,fiberglass,gasoline,1,225,,,outboard,25000,267239,US,NV
7247982,https://www.boattrader.com/listing/2019-godfrey-aqua-patio-259-models-259-sbw-103698804/,power,power-pontoon,Godfrey,AQUA PATIO 259 MODELS 259 SBW,2019,new,26.1,8.06,2667,2019-10-11T08:58:45.000Z,aluminum,gasoline,1,0,,,outboard,74980,31870,US,OH
6823899,https://www.boattrader.com/listing/2020-grady-white-canyon-336-103436353/,power,power-sportfish,Grady-White,Canyon 336,2020,new,33,11.58,9200,2018-08-28T13:42:05.000Z,fiberglass,gasoline,3,900,,,outboard,,44223,US,FL
7264818,https://www.boattrader.com/listing/2009-tahoe-195-i-o-103711018/,power,power-skifish,Tahoe,195 I/O,2009,used,19.92,8.5,2697,2019-10-28T09:56:01.000Z,fiberglass,gasoline,1,190,,,inboard-outboard,15995,1065,US,CA
7213044,https://www.boattrader.com/listing/2020-sun-tracker-pb-20-103673095/,power,power-pontoon,Sun Tracker,PB 20,2020,new,20.33,8.5,,2019-09-10T13:48:55.000Z,other,other,0,,,,,23995,161708,US,AR
7135305,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103616308/,power,power-pontoon,Sun Tracker,Bass Buggy 16 DLX,2019,new,16,7,,2019-07-02T11:23:11.000Z,aluminum,gasoline,1,0,,,outboard,17915,31870,US,OH
7135290,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-18-dlx-103616303/,power,power-pontoon,Sun Tracker,Bass Buggy 18 DLX,2019,new,20,7,,2019-07-02T11:23:11.000Z,aluminum,gasoline,1,0,,,outboard,20220,31870,US,OH
7264810,https://www.boattrader.com/listing/2017-coach-pontoons-250-rl-103711019/,power,power-pontoon,Coach Pontoons,250 RL,2017,used,25,8.5,,2019-10-28T09:51:14.000Z,aluminum,gasoline,1,250,2019,2019,outboard-4s,49700,267943,US,FL
7224642,https://www.boattrader.com/listing/2020-nauticstar-251-hybrid-103681284/,power,power-bay,NauticStar,251 HYBRID,2020,new,25.17,8.5,3650,2019-09-20T06:57:30.000Z,fiberglass,gasoline,1,300,,,outboard,,34476,US,FL
7264820,https://www.boattrader.com/listing/2018-pathfinder-2500-103711017/,power,power-center,Pathfinder,2500,2018,used,25,,,2019-10-28T09:57:38.000Z,fiberglass,gasoline,1,0,,,outboard,86000,269074,US,FL
6856073,https://www.boattrader.com/listing/2019-harris-solstice-240-103477722/,power,power-pontoon,Harris,Solstice 240,2019,new,24,,,2018-09-26T10:51:28.000Z,aluminum,gasoline,1,250,,,outboard,,44133,US,MO
6903476,https://www.boattrader.com/listing/2019-harris-cruiser-230-103454087/,power,power-pontoon,Harris,Cruiser 230,2019,new,23.41,8.5,,2018-11-07T12:02:08.000Z,aluminum,gasoline,1,90,,,outboard,31995,35079,US,NY
6983228,https://www.boattrader.com/listing/2020-nauticstar-2302-legacy-103505638/,power,power-center,NauticStar,2302 Legacy,2020,new,22.25,8.5,2700,2019-02-08T14:36:32.000Z,fiberglass,gasoline,1,250,,,outboard,,34476,US,FL
7203104,https://www.boattrader.com/listing/2020-sea-ray-spx-190-outboard-103711014/,power,power-other,Sea Ray,SPX 190 Outboard,2020,new,19,,,2019-09-03T08:39:43.000Z,fiberglass,gasoline,1,115,,,outboard,,44217,US,FL
7261183,https://www.boattrader.com/listing/1979-mako-235-103708466/,power,power-center,Mako,235,1979,used,23,8,,2019-10-24T08:04:19.000Z,fiberglass,gasoline,1,250,,,outboard,15000,268710,US,CT
6983203,https://www.boattrader.com/listing/2020-nauticstar-2102-legacy-103505610/,power,power-sportfish,NauticStar,2102 Legacy,2020,new,20.25,8.5,2200,2019-02-08T14:24:03.000Z,fiberglass,gasoline,1,200,,,outboard,,34476,US,FL
7044933,https://www.boattrader.com/listing/2020-boston-whaler-315-conquest-103549604/,power,power-sportfish,Boston Whaler,315 Conquest,2020,new,31,10.67,8800,2019-04-10T12:15:42.000Z,fiberglass,gasoline,2,700,,,outboard,,44117,US,AL
7146470,https://www.boattrader.com/listing/2019-malibu-wakesetter-24-mxz-103623856/,power,power-skiwake,Malibu,Wakesetter 24 MXZ,2019,new,24,8,,2019-07-12T17:11:37.000Z,fiberglass,gasoline,1,0,,,v-drive,154548,47684,US,GA
7264750,https://www.boattrader.com/listing/2020-sea-fox-220-viper-103711007/,power,power-bay,Sea Fox,220 Viper,2020,new,22.33,8.5,2150,2019-10-28T09:04:40.000Z,fiberglass,gasoline,1,200,2020,2020,outboard,,34917,US,LA
7199711,https://www.boattrader.com/listing/2019-sunsation-34-ccx-103662713/,power,power-center,Sunsation,34 CCX,2019,used,34,10,9150,2019-08-29T13:36:43.000Z,fiberglass,gasoline,3,0,,,outboard,389950,34946,US,MO
7151942,https://www.boattrader.com/listing/2006-ranger-180-vs-reata-103687441/,power,power-sportfish,Ranger,180 Vs Reata,2006,used,18,,,2019-07-18T13:42:45.000Z,fiberglass,gasoline,1,150,,,outboard,21788,44169,US,MO
6903462,https://www.boattrader.com/listing/2019-harris-cruiser-230-103454081/,power,power-pontoon,Harris,Cruiser 230,2019,new,23.41,8.5,,2018-11-07T11:57:11.000Z,aluminum,gasoline,1,115,,,outboard,38995,35079,US,NY
7144679,https://www.boattrader.com/listing/2020-sun-tracker-pb-18-103622644/,power,power-pontoon,Sun Tracker,PB 18,2020,new,24,8.5,,2019-07-11T10:45:38.000Z,other,other,0,,,,,18995,161708,US,AR
6811658,https://www.boattrader.com/listing/2019-nauticstar-28-xs-offshore-103389701/,power,power-center,NauticStar,28 XS Offshore,2019,new,28.33,9.67,5850,2018-08-17T06:56:25.000Z,fiberglass,gasoline,2,600,,,outboard,159742,34476,US,FL
7264749,https://www.boattrader.com/listing/2004-boston-whaler-210-ventura-103710968/,power,power-saltfish,Boston Whaler,210 Ventura,2004,used,21,8.33,3300,2019-10-28T09:04:28.000Z,fiberglass,gasoline,1,225,,,outboard-4s,22900,35215,US,DE
7236164,https://www.boattrader.com/listing/2009-everglades-express-350-lx-103711013/,power,power-center,Everglades,Express 350 LX,2009,used,35,10.67,,2019-10-01T11:38:51.000Z,fiberglass,gasoline,3,2050,,,outboard,175000,31334,US,FL
7264788,https://www.boattrader.com/listing/2015-cape-horn-24xs-103711010/,power,power-center,Cape Horn,24XS,2015,used,25.1,9.08,,2019-10-28T09:30:21.000Z,fiberglass,gasoline,1,150,2015,2015,,91000,28766,US,AL
7166171,https://www.boattrader.com/listing/2008-nautique-super-air-230-103648233/,power,power-other,Nautique,Super Air 230,2008,used,23,8.42,4300,2019-07-31T14:49:30.000Z,fiberglass,gasoline,1,343,,,v-drive,49513,44133,US,MO
7164254,https://www.boattrader.com/listing/2020-boston-whaler-270-vantage-103711011/,power,power-sportfish,Boston Whaler,270 Vantage,2020,new,27,,,2019-07-30T12:49:39.000Z,other,gasoline,2,600,,,outboard,,44127,US,FL
6903455,https://www.boattrader.com/listing/2019-harris-cruiser-230-cw-103454076/,power,power-pontoon,Harris,Cruiser 230 CW,2019,new,23.45,1,,2018-11-07T11:51:51.000Z,fiberglass,gasoline,1,150,,,outboard-4s,43995,35079,US,NY
6969570,https://www.boattrader.com/listing/2020-jeanneau-sun-odyssey-410-103496505/,sail,sail-sloop,Jeanneau,Sun Odyssey 410,2020,new,40.5,13.08,17417,2019-01-26T11:54:26.000Z,fiberglass,diesel,1,45,2020,2020,inboard,410128,14354,US,TX
6848384,https://www.boattrader.com/listing/2019-bennington-25scwxp-103417305/,power,power-pontoon,Bennington,25SCWXP,2019,new,25,8.5,,2018-09-19T09:08:12.000Z,other,gasoline,1,250,,,outboard,60987,6088,US,MI
7227029,https://www.boattrader.com/listing/2020-tracker-bb-18v-103682969/,power,power-other,Tracker,BB 18V,2020,new,22,8,,2019-09-23T09:44:43.000Z,other,other,0,,,,,19995,161708,US,AR
7185260,https://www.boattrader.com/listing/2016-kevcon-coach-25rl-103692388/,power,power-pontoon,Kevcon,COACH 25RL,2016,used,25,,,2019-08-16T13:24:04.000Z,aluminum,gasoline,1,250,,,outboard,52395,21306,US,SC
6787360,https://www.boattrader.com/listing/2019-bennington-23-ssrcx-103372474/,power,power-pontoon,Bennington,23 SSRCX,2019,new,23,8.5,,2018-07-26T14:34:03.000Z,aluminum,gasoline,1,250,,,outboard,58947,6088,US,MI
7149062,https://www.boattrader.com/listing/2020-president-870-tri-deck-lrc-103639076/,power,power-motor,President,870 Tri Deck LRC,2020,new,87,20.58,,2019-07-16T09:29:50.000Z,fiberglass,diesel,2,850,2019,2019,inboard,5400000,31314,US,FL
6904635,https://www.boattrader.com/listing/2019-harris-cruiser-230-cwdh-103454805/,power,power-pontoon,Harris,Cruiser 230 CWDH,2019,new,23.45,8.5,,2018-11-08T10:20:45.000Z,aluminum,gasoline,1,115,,,outboard,35995,35079,US,NY
7261897,https://www.boattrader.com/listing/2017-malibu-22-mxz-103709005/,power,power-skiwake,Malibu,22 MXZ,2017,used,22.05,8.06,,2019-10-24T17:32:51.000Z,fiberglass,gasoline,1,0,,,inboard,89998,6598,US,TX
7264789,https://www.boattrader.com/listing/1979-pearson-35-pearson-103711006/,sail,sail-cruiser,Pearson,35 Pearson,1979,used,35,10,,2019-10-28T09:30:37.000Z,fiberglass,diesel,1,0,,,inboard,18500,153294,US,VA
7199326,https://www.boattrader.com/listing/2014-yamaha-boats-ar210-103662442/,power,power-skiwake,Yamaha Boats,AR210,2014,used,21.03,8.06,,2019-08-29T09:21:20.000Z,fiberglass,gasoline,1,0,,,v-drive,33900,51053,US,KY
7201534,https://www.boattrader.com/listing/2009-craigcat-e2-elite-103663988/,power,power-other,CraigCat,E2 Elite,2009,used,11.04,8,,2019-08-31T09:21:02.000Z,fiberglass,gasoline,1,0,,,,6900,12711,US,KY
7207090,https://www.boattrader.com/listing/2020-boston-whaler-170-montauk-103711008/,power,power-sportfish,Boston Whaler,170 Montauk,2020,new,17,7.25,1700,2019-09-06T07:16:47.000Z,fiberglass,gasoline,2,180,,,multiple,,44103,US,FL
7056126,https://www.boattrader.com/listing/2016-formula-37-pc-103558874/,power,power-cruiser,Formula,37 PC,2016,used,37,12,16500,2019-04-19T13:36:15.000Z,fiberglass,gasoline,2,0,,,inboard,279900,40083,US,NC
